هلأ لحتى حسّوا إنه الوحشية بالآخر بتوصل الكل	NOT_HS
المدعو جبران باسيل موالي أكثر من الموالين ذهب مرتزقه من قبلك و ستذهب معهم إلى مزبلة التاريخ 	NOT_HS
قال رح يطلعوا على ادلب الله يكون بالعون	NOT_HS
غصب عن شوارب الكبير والصغير من التابعين للخارج ومن الحرامية بهالبلد  صارت بمن حضر وبأمر من الوزير الآدمي اللي بك 	NOT_HS
هيش هيش 	NOT_HS
يا كلب انت كلب مجوسي لا تحكي عن الإنسانيه	NOT_HS
ليه بتحب تجيب البهدلة لحالك	NOT_HS
لا أحد يواجه العرب غير أسيادك في طهران و الشام 	NOT_HS
لله درك شد عليهم ولا ترحمهم الخونه	NOT_HS
مساؤكم ورد وفل 	NOT_HS
السياسي الوِسِخ بعين جماعته حربوق	NOT_HS
النزوح يا اخوان اللجوء يا جماعة الخلفة ماشية ولا من يسأل للامانة جبران باسيل وحده لولب القصة في كل المحافل	NOT_HS
لو بتعرف ربك ، لقضيت بقيت حياتك عبادة وإستغفار وطلب السماح عله يتقبل منك وانت المثقل بدماء الابرياء والتخطيط للفتن ونشر الاكاذيب ، شو بدك بعمر المختار شتان بين الثريا والثرى	NOT_HS
صح كما انتي عميلة صهيونية حلفاء سوريا حلفاء بكل معنى الكلمة يا حية تضربي انتي وحكيك	NOT_HS
الله يقويك ويحميك معالي الوزير جبران باسيل	NOT_HS
سلامتك يا قلبي انشالله هو 	NOT_HS
كول هوا بليز	NOT_HS
الكلاب تنبح والقافله تسير الله يحميك يا رمزا للشرف والكرامه والاباء 	NOT_HS
ارجوك وقف تمسيح جوخ يا اخي 	NOT_HS
كنا نتمنى أن تأتي هذه الصحوة قبل تدمير البلاد العربية الشقيقة وقتل مواطنيها وتهجيرهم 	NOT_HS
ما لقيت جملة بترد على تغريدة الوزير الذمي جبران باسيل أكتر من هل جملة لي قالها البطريرك مار نصرالله بطرس صفير الحرية 	NOT_HS
مش عاجبك شي 	NOT_HS
يعلن الأسد وكل لاعقي الاحذية	NOT_HS
كلنا معك يا بطل هيدي هيي الرجوله بيضل عموقف واحد مش بيبروم ليحمي حالو ومصالحو اتعلمو من وئام وهاب الشرف 	NOT_HS
هاد سعودي ، وانت خليك بحالك يا سوري ولا انت تقليد سوري	NOT_HS
رح تظل ايران شوكة بعينك يا صبي 	NOT_HS
يللا بسيطة المهم خسارتنا مشرفة	NOT_HS
جبران باسيل هو كلب نابح للإيرانيين ولا تهمه مصلحة لبنان مثله مثل رئيسه ميشيل عون	NOT_HS
بتطلع ستين خنزير يا رافضي يا مجوسي يا عباد القبور لعنة الله عليك وع معلمينك الخميني وخامنئي ونصرالشيطان والسكستاني اتفو	HS
فتاوي القتل والتخريب لن تنال من العظماء 	NOT_HS
يعني انت شو بتفرق عن العميل بس فرق بين تكون قائد وعندك عملاء وبين تكون طرطور وطبل مفقوع عند مشغلينك 	NOT_HS
عاجل شرموط مجرم حرب يزور شرموط مجرم حرب تاني متله	NOT_HS
سوف يتحاسبو جميعالان الحق سلطان 	NOT_HS
فرق كتير كبير بين الرئيس ميشال عون وبين جبران باسيل  الرئيس بتشوف بوجه نوع من الحب والتعب أما جبران ما بت 	NOT_HS
لأنك طول عمرك غبية ه	NOT_HS
جبران باسيل الرجل الذي لا ينام قدن كلن	NOT_HS
مشكلة جبران باسيل انه يخلط لا بل يبدي مصلحته الشخصية السياسية الوصول الى الكرسي الراءسي باي ثمن منتعلا جزمتي حسن وبشار	NOT_HS
كم نحتاج لشرفاء أمثالك حتى يكون لهذا الوطن عز وأمان 	NOT_HS
استاذ وئام انت رجل كبير ولك تقديرك ما نحب ان نجرحك بكلمة بس سيدي لي سؤال ايش حشرك في دول أخرى 	NOT_HS
شهم 	NOT_HS
الدولة اللبنانية وأقطابها تريد إزالة إسرائيل من الوجود ولا تريد السلام العادل والشامل ولا مبادرة بيروت ولا تريد اتفاق	NOT_HS
مش جايي لعندك و على دولة الخلّفك و فيك تفل إذا مش عاجبك 	NOT_HS
ليك مين عم يحكي عن الفيميه وتسهيل المرور وعلي الأمين وقع ع الدرج	NOT_HS
كل الاجلال والاحترام الأوفياء بيتذكرو كرم اهل دمشق دمشق احتضنت اللبنانيين في محنتهم والعراقيين والفلسطينيين 	NOT_HS
حشرة سودانية إخوانية مهمتك نشر الكذب و العهر حذاء ايراني تموله قطرائيل	HS
كلو اخرا من بعضو بس ما حدا اخرا منك ومن بشار فكر فيها 	NOT_HS
بدنا وحدة عبشار الأسد بس الخنازير يكونوا وحدة ميشيل عازر وحدة وليد المعلم وحدة لافروف ووحدة بوتين	NOT_HS
 حملة مسعورة يقودها قواتيون ضد التيار الوطني الحرّ، بدعم من تيار المستقبل والاشتراكي، بسبب دعوة الوزير جبران باسيل لعودة سو	NOT_HS
بدك تحرري القدس يا ديما؟ بالسكربينة كعب عالي	NOT_HS
دخلِك يا زميلتي ، مش حضرته لرفض يسلّم حاله للدولة ؟ وتوفي شاب فداه؟ 	NOT_HS
هل يجوز أن تبقى دولة يقودها مجنون هو يوسف القرضاوي يفتي لها بالقتل والتخريب وهي تدفع لتنفيذ فتاوى هذا المجنون الذي  	NOT_HS
اذا بيقولولك ما بينضهر ليلة راس السنة لكين مين كل هول يللي بيكونوا عاملين كل هالعجقة السير	NOT_HS
كلكم مين متل الغنم ، كل الشعب اللبناني أو فئة معينة	NOT_HS
نرجوا من جميع محبين الدوله واللواء عثمان عدم الرد على هذا الموتور حتى لا يعطى قيمة اكبر من حجمه وشكراً 	NOT_HS
عندما تباع الأحذية خلف الزجاج في محلات مكيفه، بينما تباع الكتب ع الأرصفة، عندما تستبدل العقول بالأرجل فعلى البشر السلام  	NOT_HS
جبران باسيل عليه اللعنة	NOT_HS
هلق شفتي اخوة ناجحين بكفائتن وما عجبك بس ما شفتي انه هيدي اول مبتراة بينجح فيها مسيح 	NOT_HS
جبران باسيل ممكن يبيع البلد كرمال مصالحو الخاصة	NOT_HS
الدعم من قبل المنظمات الدولية والعربية، للنازحين،يجب ان يكون لتحفيزهم على الرجوع، والمبدأ الذي اقر في القمة الإقتصادية، ب	NOT_HS
شو محشش هيدا	NOT_HS
السنّة مفهوم، بس الشيعة ليش؟	NOT_HS
مقالي اليوم في جريدة المدن جبران باسيل مندوب مبيعات سوري	NOT_HS
فيلم فاشل يا تعول الأفلام والكاميرات المعطلة	NOT_HS
انت وجريدة الاخبار مصداقيه صافيه والنعم منك ومنها بس ولا يهمك اللواء عثمان قاعد ع قلبك ان شاءالله 	NOT_HS
زمط يا محتال	NOT_HS
شو تقبرني؟ مكبرينلك الدفعة الإماراتية؟ بلي تسترك ستر بهل بغل 	NOT_HS
رياض سلامة مرشح دائم للرئاسة و لكن يبقى جبران باسيل أفضل الشرين	NOT_HS
و انت يا وديع خليك ساكت احسن ما تاكل نصيبك نحن ما حدا بسكتنا و الي بيغلط مندعسو	NOT_HS
انبح ياكلب 	NOT_HS
يعني هيدا الشي يلي إسموا جبران باسيل، لو عمل شغلة وحدة منيحة بحقّ الوطن، من قصة الكهربا، للباسبور اللبناني، لو عمل حا	NOT_HS
لا تناقش السفهاء فيستدرجونك إلى مستواهم ثم يغلبونك بخبرتهم في النقاش السفيه 	NOT_HS
سؤال ليش نفس الأشخاص تعليقات؟ 	NOT_HS
لعمي 	NOT_HS
كول هوا واسكت لوما الطرد كان فشخناكم	NOT_HS
تركية قاهرتكم الله يحمي الرئيس اردوغان 	NOT_HS
صباح الابتسامة 	NOT_HS
ولك كول هوا بالمنام ما حتشوفوها لبعبدا وذكرني اذا شفتوها ما بكون حدن منا هون عميل	NOT_HS
تضرب بهالمنظر 	NOT_HS
رغم الظروف الي عاشها لبنان بالمرحلة السابقة من حرب للإغتيالات وغيره ، ما شفت متل الحالة الي ن 	NOT_HS
المخلوقة متنحةقال يا تطبخني يا ترجعني لبيت أهلي	NOT_HS
انشالله نكون فاهمين غلط و يكون بحبنا شو منزعل بس تصرفاتوا دايما هجوم علينا	NOT_HS
لازم نبيد الغوطة كلها لازم نقتل كل سني لازم نقتل كل شخص رافض ظلم بشار الأسد	HS
مؤتمر صحافي مشترك للأمين العام لجامعة الدول العربية أحمد أبو الغيط مع وزير جبران باسيل	NOT_HS
روح ضبضب 	NOT_HS
يا عزيزتي مريوما الإمارات تبقى حليفة للملكة وثوابتها واضحة الدكتور علي	NOT_HS
الله يلعنك ويلعن الي ما بيلعنك 	NOT_HS
وصف حاله هو من يوزع الاتهامات 	NOT_HS
وشو بتحب نقلك يا تافه	NOT_HS
كلنا اللواء عثمان  اما المجرم مهما طال الزمن مكانه السجن والمحاسبه 	NOT_HS
وهل يجوز ان تكون السبب في قتل الدروز بالسويداء بالتعاون مع المماتعة 	NOT_HS
