وعلا كل اعمالها ومشاريعها الخيرية بتبين شو قلبها	NOT_HS
علي صار مع دورو كرمال زينب حتى من حديثها  ابالمستشفى واضح  حيحاول معها	NOT_HS
شو مين ماخذة  رجل من  ألومنيوم مقنطر بال  غادولينيوم	NOT_HS
طااب   كرمال النسيان لا تقلي نرجع نتلاقى  كرمال النسيان وردتنا لا تعد وراقا   	NOT_HS
  صباح ا المحنه دبه بدي هايج جاد يفوت هون  منحرفه دبه  متعه 	NOT_HS
واخيرا اقول يادكتور ان شنو هل طالب اللي  سنوات هندسة بياخذها غش حدث العاقل بما يعقل لان الد 	NOT_HS
  لعلمكوا انا كان ممكن انجح واعدي صافي  وبتقدير كمان بس انا مش بعمل كدا  لآني مراعي شعور الزملاء بس  	NOT_HS
صباح النور ويلي بتنطر المتي شو ما الها ورد عالصبح	NOT_HS
انا اقول هل حجي ما يبيله ينقال شايفين ادائه الفتره الاخيره وواضح الريال ما قصر بس اذا ما يبي يكمل لا يقثنه بلعبه ال 	NOT_HS
تقريبا مع الاصغر ب  سنين كده بقو جينرشن مختلف عننا  الي هو لو كلمت حد فيهم هقوله انا لما كنت ادك ماكنتش بعمل كذا 	NOT_HS
اعد الصبح بالباص مع هل حيوان وعم يارجيك مظاهرات قديمة شو اعملو  	NOT_HS
  لكّ حكو لي عيونك  وآه شو حكو لي 	NOT_HS
لو بتزحط انت ويلّي متلك شو كان عا بالنا	NOT_HS
مو اسمو أبو رقية لكن شو ابو رقية	NOT_HS
شو مين ماخذة  رجل من  نيوديميوم مقنطر بال  هيدروجين	NOT_HS
شو مين ماخذة  رجل من  إنديوم مقنطر بال  تكنيشيوم	NOT_HS
  فيروز تذكرتك ياعلياء  وتذكرت عيونك  يخرب بيت عيونك ياعلياء شو حلوين 	NOT_HS
يخرب بيت عيونك يا عليا شو حلوين	NOT_HS
غريب بعض المغردين عاملين من وقوع عون قصه  انه اي شخص بيوقع كبير صغير شاب ختيار امرأه  رئيس  موظف  وزير  مابدها هل الدراما	NOT_HS
والله تخيلي كل ما اكتب تويت ما اكتبه كرمال عيونك الحلوين ومشان مشاعرك المرهفه 	NOT_HS
شو الها لزوم نشوفها يسعد صباحك	NOT_HS
شو مين ماخذة  رجل من  ثاليوم مقنطر بال  مايتنريوم	NOT_HS
و لشو كل هل المسخرة و شو فيا اذا الرئيس يلي من عمر جدَّك وقع امَّك و قعت و تفركشت فيك الف مرّة قبل ما تجيبك انت و هو	NOT_HS
مشكلة رسالة الرؤساء الخمسة للقمة العربية انو ما حدا من الحاضرين بالقمة بيعرف  شو يعني رؤساء جمهورية و حكومة سابقين مفهوم غريب و مستنكر	NOT_HS
شو هالصباح الحلو وردة 	NOT_HS
بتعرفي تنامي كويس باليل 	NOT_HS
شغله متل هيك بتبين شو اصل واخلاق الشخص	NOT_HS
  انت مسحت التغريدة  هل الي بيحضرون الحفلة شرذمة تعرف شنو الحفلات الماجنة ولا قاريها وكتبتها طز فيكم لا ت 	NOT_HS
شو مين ماخذة  رجل من  إتريوم مقنطر بال  بوتاسيوم	NOT_HS
لازم تتعب وتكافح وتحاول مرة ومرتين وتلاتة كرمال بالآخر تفقد الأمل وترتاح 	NOT_HS
شو مين ماخذة  رجل من  هيليوم مقنطر بال  أرغون	NOT_HS
